,Time,House1,House2,House3,House4,House5,House11,Total_Load
8358,2024-09-01 06:00:00,0.3521686640510175,0.07541727092946605,0.37891714919906305,0.2655330453772491,1.2551588661832562,0.6374555042847725,3.302037304359515
8359,2024-09-01 07:00:00,0.37062396094686917,0.07541727092946605,0.6487857616549797,0.4109986923606004,1.2551588661832562,0.6374555042847725,3.7851935135815236
8360,2024-09-01 08:00:00,0.40453134469765567,0.07508420694494651,0.8624978839699744,0.4950916235720223,0.6634924192485168,0.3356386305004191,3.1591203210368373
8361,2024-09-01 09:00:00,0.4101890739521513,0.10757642124883504,0.7988995811825258,0.44789774901698887,0.4519894351709706,0.4564941825600307,2.9772477637521946
8362,2024-09-01 10:00:00,0.29017194023291587,0.08367567567567569,0.37046186463325553,0.10743968358602506,0.6990625996284533,0.513816295140337,2.2995894018694836
8363,2024-09-01 11:00:00,0.29017194023291587,0.11071386974116743,0.37046186463325553,0.10743968358602506,0.7196013002068511,0.7735223785602254,2.6418421755278914
8364,2024-09-01 12:00:00,0.29017194023291587,0.08030564808279032,0.37046186463325553,0.10743968358602506,0.8182328108199876,0.7820052735662492,2.7272777710260616
8365,2024-09-01 13:00:00,0.29017194023291587,0.11467381159224158,0.37046186463325553,0.10743968358602506,0.8869271298496646,0.6190633924106895,2.6605839034040892
8366,2024-09-01 14:00:00,0.29017194023291587,0.9217795863101071,0.37046186463325553,0.10743968358602506,0.45611986376620517,0.5025661276482914,2.9499513681279046
8367,2024-09-01 15:00:00,0.29017194023291587,0.6722099437812505,0.37046186463325553,0.10743968358602506,0.4821338704337269,0.342728492024949,2.5229267037796994
8368,2024-09-01 16:00:00,0.29017194023291587,1.0121906928449254,0.37046186463325553,0.10743968358602506,0.587854115234316,0.4114081851811072,3.095845574712137
8369,2024-09-01 17:00:00,0.1961519946105312,0.781730829348893,1.1342141556837082,0.29152894645003685,1.4251983435287956,0.2734968020096563,4.569178462309229
8370,2024-09-01 18:00:00,0.19509492419248517,1.350763409429969,1.1459330125843756,0.28332381967683634,0.7190341980081597,0.21593689456710347,4.355066706374593
8371,2024-09-01 19:00:00,0.1853690096312587,0.7513753385934662,0.4225311787780343,0.6059476721852577,0.7318071805917907,0.1629136274963506,3.1854148744771895
8372,2024-09-01 20:00:00,0.1683774029829949,0.7858146433779672,0.5382562715154179,0.4006434606510826,0.767751258324657,0.060515021536738864,3.031057396898604
8373,2024-09-01 21:00:00,0.308210942649967,0.7670579730091925,0.48616385078697144,0.32447512486689317,0.5729703271391055,0.17074584407023433,2.928883775951855
8374,2024-09-01 22:00:00,0.443515425327442,0.2136743919786282,0.4267117544783284,0.3130990821966432,0.4432978759578472,0.09865664589201176,2.1596145387191457
8375,2024-09-01 23:00:00,0.21344693473961765,0.1728116427216438,0.28872843770599865,0.20909097061391396,0.4277565718240037,0.3843258276486397,1.889188916615302
8376,2024-09-02 00:00:00,0.16246256292986272,0.12735191843243818,0.22310642708545908,0.3260925166948497,0.42185854991741534,0.19439023493378893,1.6208757507787195
8377,2024-09-02 01:00:00,0.1965194751243745,0.1606518035769287,0.2067704113177046,0.1802545642142673,0.4249287329547638,0.13643873973752021,1.454141096729863
